"data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","specie","nuovi_casi","casi_totali"
2021-11-03,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",4,11
2021-11-03,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"Cornacchia",0,1
2021-11-03,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Gazza",0,3
2021-11-03,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"Gazza",2,4
2021-11-03,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"Cornacchia",0,1
2021-11-03,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",3,3
2021-11-03,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",2,2
2021-11-03,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Cornacchia",0,3
2021-11-03,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",3,3
2021-11-03,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Ghiandaia",0,1
2021-11-03,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",3,4
2021-11-03,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",1,3
2021-11-03,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"Cornacchia",2,3
2021-11-03,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,1
2021-11-03,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",0,1
2021-11-03,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,1
2021-11-10,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,"Cornacchia",0,3
2021-11-10,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,"Gazza",0,1
2021-11-10,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",0,11
2021-11-10,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"Cornacchia",0,1
2021-11-10,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Gazza",0,3
2021-11-10,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"Gazza",0,4
2021-11-10,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"Cornacchia",0,1
2021-11-10,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,3
2021-11-10,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",0,2
2021-11-10,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Cornacchia",0,3
2021-11-10,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",1,4
2021-11-10,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Ghiandaia",0,1
2021-11-10,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,4
2021-11-10,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,3
2021-11-10,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"Cornacchia",0,3
2021-11-10,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,"Cornacchia",1,1
2021-11-10,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,1
2021-11-10,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",0,1
2021-11-10,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,1
2021-11-17,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,"Cornacchia",0,3
2021-11-17,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,"Gazza",0,1
2021-11-17,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",0,11
2021-11-17,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"Cornacchia",0,1
2021-11-17,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Gazza",0,3
2021-11-17,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"Gazza",0,4
2021-11-17,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"Cornacchia",0,1
2021-11-17,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,3
2021-11-17,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",0,2
2021-11-17,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Cornacchia",0,3
2021-11-17,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,4
2021-11-17,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Ghiandaia",0,1
2021-11-17,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,4
2021-11-17,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,3
2021-11-17,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"Cornacchia",0,3
2021-11-17,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,"Cornacchia",0,1
2021-11-17,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,1
2021-11-17,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",0,1
2021-11-17,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,1
2021-11-24,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,"Cornacchia",0,3
2021-11-24,3,"Lombardia",16,"Bergamo","BG",45.69441368,9.668424528,"Gazza",0,1
2021-11-24,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",0,11
2021-11-24,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"Cornacchia",0,1
2021-11-24,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Gazza",0,3
2021-11-24,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"Gazza",0,4
2021-11-24,1,"Piemonte",3,"Novara","NO",45.44588506,8.621915884,"Cornacchia",0,1
2021-11-24,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,3
2021-11-24,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",0,2
2021-11-24,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Cornacchia",0,3
2021-11-24,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,4
2021-11-24,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Ghiandaia",0,1
2021-11-24,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,4
2021-11-24,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,3
2021-11-24,20,"Sardegna",90,"Sassari","SS",40.72667657,8.559667131,"Cornacchia",0,3
2021-11-24,1,"Piemonte",2,"Vercelli","VC",45.32398135,8.423234312,"Cornacchia",0,1
2021-11-24,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,1
2021-11-24,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",0,1
2021-11-24,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,1
2022-07-05,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",1,1
2022-07-12,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,1
2022-07-19,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",2,2
2022-07-19,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",1,1
2022-07-19,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,1
2022-07-26,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",1,1
2022-07-26,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",1,1
2022-07-26,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,2
2022-07-26,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,1
2022-07-26,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,1
2022-08-02,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",1,1
2022-08-02,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",2,2
2022-08-02,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",1,1
2022-08-02,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",1,1
2022-08-02,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,1
2022-08-02,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",2,3
2022-08-02,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,2
2022-08-02,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,1
2022-08-02,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,1
2022-08-02,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",1,1
2022-08-02,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",1,1
2022-08-09,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
2022-08-09,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",1,1
2022-08-09,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",0,2
2022-08-09,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
2022-08-09,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",1,2
2022-08-09,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",1,2
2022-08-09,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
2022-08-09,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",1,1
2022-08-09,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,2
2022-08-09,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,1
2022-08-09,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",1,2
2022-08-09,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,1
2022-08-09,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,1
2022-08-16,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",2,2
2022-08-16,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
2022-08-16,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",1,2
2022-08-16,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",11,13
2022-08-16,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
2022-08-16,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",0,2
2022-08-16,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",3,5
2022-08-16,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
2022-08-16,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",4,5
2022-08-16,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",1,1
2022-08-16,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",1,3
2022-08-16,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",3,4
2022-08-16,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",2,2
2022-08-16,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,2
2022-08-16,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,1
2022-08-16,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,1
2022-08-16,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",2,2
2022-08-23,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",0,2
2022-08-23,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
2022-08-23,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",0,2
2022-08-23,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",1,14
2022-08-23,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
2022-08-23,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",2,4
2022-08-23,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",3,3
2022-08-23,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,5
2022-08-23,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",1,1
2022-08-23,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
2022-08-23,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,5
2022-08-23,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
2022-08-23,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
2022-08-23,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
2022-08-23,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",0,2
2022-08-23,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,2
2022-08-23,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",1,2
2022-08-23,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",1,1
2022-08-23,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",2,2
2022-08-23,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,1
2022-08-23,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",2,2
2022-08-23,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",3,3
2022-08-23,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,2
2022-08-30,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",1,3
2022-08-30,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
2022-08-30,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",2,4
2022-08-30,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",1,15
2022-08-30,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
2022-08-30,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",0,4
2022-08-30,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",0,3
2022-08-30,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,5
2022-08-30,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",0,1
2022-08-30,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
2022-08-30,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,5
2022-08-30,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
2022-08-30,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
2022-08-30,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
2022-08-30,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",0,2
2022-08-30,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,2
2022-08-30,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,2
2022-08-30,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",0,1
2022-08-30,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",2,4
2022-08-30,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,1
2022-08-30,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",0,2
2022-08-30,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",0,3
2022-08-30,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,2
2022-09-06,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Cornacchia",1,1
2022-09-06,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Cornacchia",2,2
2022-09-06,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",0,3
2022-09-06,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Ghiandaia",2,2
2022-09-06,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
2022-09-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",0,4
2022-09-06,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",3,18
2022-09-06,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
2022-09-06,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",1,5
2022-09-06,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",0,3
2022-09-06,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Ghiandaia",1,1
2022-09-06,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",1,6
2022-09-06,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",1,2
2022-09-06,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
2022-09-06,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",3,8
2022-09-06,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
2022-09-06,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
2022-09-06,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
2022-09-06,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",0,2
2022-09-06,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",1,3
2022-09-06,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,2
2022-09-06,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",0,1
2022-09-06,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",0,4
2022-09-06,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",5,6
2022-09-06,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",1,3
2022-09-06,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",1,4
2022-09-06,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",2,4
2022-09-06,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",1,1
2022-09-06,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Cornacchia",2,2
2022-09-06,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",2,2
2022-09-13,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Cornacchia",0,1
2022-09-13,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Cornacchia",0,2
2022-09-13,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",0,3
2022-09-13,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Ghiandaia",0,2
2022-09-13,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
2022-09-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",0,4
2022-09-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",1,19
2022-09-13,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Ghiandaia",1,1
2022-09-13,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
2022-09-13,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",0,5
2022-09-13,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",0,3
2022-09-13,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Ghiandaia",0,1
2022-09-13,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,6
2022-09-13,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",0,2
2022-09-13,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
2022-09-13,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,8
2022-09-13,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
2022-09-13,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
2022-09-13,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
2022-09-13,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",0,2
2022-09-13,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,3
2022-09-13,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,2
2022-09-13,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",0,1
2022-09-13,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",0,4
2022-09-13,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,6
2022-09-13,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",0,3
2022-09-13,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",0,4
2022-09-13,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",0,4
2022-09-13,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",0,1
2022-09-13,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Cornacchia",0,2
2022-09-13,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,2
2022-09-20,1,"Piemonte",6,"Alessandria","AL",44.91297351,8.615401155,"Cornacchia",0,1
2022-09-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Cornacchia",0,2
2022-09-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Gazza",0,3
2022-09-20,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"Ghiandaia",0,2
2022-09-20,1,"Piemonte",4,"Cuneo","CN",44.39329625,7.551171632,"Cornacchia",0,1
2022-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Cornacchia",0,4
2022-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Gazza",0,19
2022-09-20,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"Ghiandaia",0,1
2022-09-20,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"Cornacchia",0,1
2022-09-20,20,"Sardegna",95,"Oristano","OR",39.90381075,8.591183151,"Cornacchia",1,1
2022-09-20,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Cornacchia",2,7
2022-09-20,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Gazza",0,3
2022-09-20,5,"Veneto",28,"Padova","PD",45.40692987,11.87608718,"Ghiandaia",0,1
2022-09-20,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Cornacchia",0,6
2022-09-20,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"Gazza",1,3
2022-09-20,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"Gazza",0,3
2022-09-20,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Gazza",0,8
2022-09-20,8,"Emilia-Romagna",39,"Ravenna","RA",44.41722493,12.19913936,"Ghiandaia",0,1
2022-09-20,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Cornacchia",0,3
2022-09-20,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"Gazza",0,4
2022-09-20,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"Gazza",0,2
2022-09-20,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Cornacchia",0,3
2022-09-20,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Gazza",0,2
2022-09-20,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"Ghiandaia",0,1
2022-09-20,20,"Sardegna",111,"Sud Sardegna","SU",39.16641462,8.526242676,"Cornacchia",1,5
2022-09-20,6,"Friuli Venezia Giulia",30,"Udine","UD",46.06255516,13.2348383,"Cornacchia",0,6
2022-09-20,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Cornacchia",0,3
2022-09-20,5,"Veneto",27,"Venezia","VE",45.43490485,12.33845213,"Ghiandaia",0,4
2022-09-20,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Cornacchia",2,6
2022-09-20,5,"Veneto",23,"Verona","VR",45.43839046,10.99352685,"Gazza",1,2
2022-09-20,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Cornacchia",0,2
2022-09-20,5,"Veneto",24,"Vicenza","VI",45.547497,11.54597109,"Gazza",0,2
